dataset_id,name,type,on_contig_edge,length_nt,dataset_name,orig_filename,bgc_id,subclass_id,class_id,subclass_name,class_source,type_source,class_name,gcf_id,membership_value,rank
6,Gowanus/NODE_108_length_14163_cov_2.832081.region001,as7,1,14163,Gowanus,NODE_108_length_14163_cov_2.832081.region001.gbk,21871,245,6,RRE-containing,RRE-containing,as7,RiPP,5374,2.1073424255447e-08,0
6,Gowanus/NODE_37300_length_1094_cov_1.751684.region001,as7,1,1094,Gowanus,NODE_37300_length_1094_cov_1.751684.region001.gbk,21872,186,2,arylpolyene,arylpolyene,as7,Other,8760,0.0,0
6,Gowanus/NODE_13546_length_3444_cov_4.557982.region001,as7,1,3444,Gowanus,NODE_13546_length_3444_cov_4.557982.region001.gbk,21873,181,4,generic,NRPS,as7,NRP,4350,0.384481582077116,0
6,Gowanus/NODE_34_length_45028_cov_3.982323.region001,as7,1,28119,Gowanus,NODE_34_length_45028_cov_3.982323.region001.gbk,21874,253,8,generic,terpene,as7,Terpene,9894,0.0,0
6,Gowanus/NODE_2657_length_4008_cov_2.415887.region001,as7,1,4008,Gowanus,NODE_2657_length_4008_cov_2.415887.region001.gbk,21875,186,2,arylpolyene,arylpolyene,as7,Other,11387,0.298242283536116,0
6,Gowanus/NODE_67983_length_1411_cov_2.810472.region001,as7,1,1411,Gowanus,NODE_67983_length_1411_cov_2.810472.region001.gbk,21876,244,6,RiPP-like,RiPP-like,as7,RiPP,1112,0.346213148905504,0
6,Gowanus/NODE_11612_length_1528_cov_1.816022.region001,as7,1,1528,Gowanus,NODE_11612_length_1528_cov_1.816022.region001.gbk,21877,215,5,hglE-KS,hglE-KS,as7,Polyketide,10479,0.386069288725282,0
6,Gowanus/NODE_5132_length_2541_cov_1.843524.region001,as7,1,2541,Gowanus,NODE_5132_length_2541_cov_1.843524.region001.gbk,21878,241,6,ranthipeptide,ranthipeptide,as7,RiPP,7664,0.358403478174345,0
6,Gowanus/NODE_204_length_21592_cov_12.709616.region001,as7,1,16374,Gowanus,NODE_204_length_21592_cov_12.709616.region001.gbk,21879,245,6,RRE-containing,RRE-containing,as7,RiPP,5026,0.0,0
6,Gowanus/NODE_12604_length_2152_cov_1.973772.region001,as7,1,2152,Gowanus,NODE_12604_length_2152_cov_1.973772.region001.gbk,21880,244,6,RiPP-like,RiPP-like,as7,RiPP,64,0.134419410635642,0
6,Gowanus/NODE_11186_length_1153_cov_1.902550.region001,as7,1,1153,Gowanus,NODE_11186_length_1153_cov_1.902550.region001.gbk,21881,244,6,RiPP-like,RiPP-like,as7,RiPP,151,0.249284789111905,0
6,Gowanus/NODE_11342_length_1662_cov_1.449907.region001,as7,1,1662,Gowanus,NODE_11342_length_1662_cov_1.449907.region001.gbk,21882,220,5,T3PKS,T3PKS,as7,Polyketide,8107,0.362608862236343,0
6,Gowanus/NODE_59658_length_1540_cov_7.585185.region001,as7,1,1540,Gowanus,NODE_59658_length_1540_cov_7.585185.region001.gbk,21883,244,6,RiPP-like,RiPP-like,as7,RiPP,2512,0.312301931369619,0
6,Gowanus/NODE_116143_length_1060_cov_3.457711.region001,as7,1,1060,Gowanus,NODE_116143_length_1060_cov_3.457711.region001.gbk,21884,182,4,NRPS-like,NRPS-like,as7,NRP,2042,0.0,0
6,Gowanus/NODE_7089_length_2185_cov_1.892958.region001,as7,1,2185,Gowanus,NODE_7089_length_2185_cov_1.892958.region001.gbk,21885,244,6,RiPP-like,RiPP-like,as7,RiPP,64,0.134419410635642,0
6,Gowanus/NODE_1692_length_2829_cov_1.866979.region001,as7,1,2829,Gowanus,NODE_1692_length_2829_cov_1.866979.region001.gbk,21886,182,4,NRPS-like,NRPS-like,as7,NRP,2947,0.439586982263858,0
6,Gowanus/NODE_3005_length_2737_cov_2.387397.region001,as7,1,2737,Gowanus,NODE_3005_length_2737_cov_2.387397.region001.gbk,21887,181,4,generic,NRPS,as7,NRP,5027,0.0,0
6,Gowanus/NODE_13377_length_1563_cov_1.222812.region001,as7,1,1563,Gowanus,NODE_13377_length_1563_cov_1.222812.region001.gbk,21888,244,6,RiPP-like,RiPP-like,as7,RiPP,693,0.191364366743294,0
6,Gowanus/NODE_120443_length_1040_cov_3.037563.region001,as7,1,1040,Gowanus,NODE_120443_length_1040_cov_3.037563.region001.gbk,21889,245,6,RRE-containing,RRE-containing,as7,RiPP,4030,0.32561214746435,0
6,Gowanus/NODE_5279_length_5830_cov_7.571602.region001,as7,1,5830,Gowanus,NODE_5279_length_5830_cov_7.571602.region001.gbk,21890,1,1,unknown,,,Unknown,4595,0.388640793878701,0
6,Gowanus/NODE_4363_length_3164_cov_2.120939.region001,as7,1,3164,Gowanus,NODE_4363_length_3164_cov_2.120939.region001.gbk,21891,241,6,ranthipeptide,ranthipeptide,as7,RiPP,8709,0.378757441543447,0
6,Gowanus/NODE_22846_length_1018_cov_1.322949.region001,as7,1,1018,Gowanus,NODE_22846_length_1018_cov_1.322949.region001.gbk,21892,253,8,generic,terpene,as7,Terpene,808,0.361157559257308,0
6,Gowanus/NODE_577_length_8283_cov_3.497812.region001,as7,1,8283,Gowanus,NODE_577_length_8283_cov_3.497812.region001.gbk,21893,244,6,RiPP-like,RiPP-like,as7,RiPP,623,0.228392911765504,0
6,Gowanus/NODE_4323_length_3707_cov_1.899233.region001,as7,1,3707,Gowanus,NODE_4323_length_3707_cov_1.899233.region001.gbk,21894,186,2,arylpolyene,arylpolyene,as7,Other,9468,0.0,0
6,Gowanus/NODE_113_length_20744_cov_2.472763.region001,as7,1,20744,Gowanus,NODE_113_length_20744_cov_2.472763.region001.gbk,21895,213,2,resorcinol,resorcinol,as7,Other,10492,0.0,0
6,Gowanus/NODE_28285_length_2196_cov_5.722092.region001,as7,1,2196,Gowanus,NODE_28285_length_2196_cov_5.722092.region001.gbk,21896,215,5,hglE-KS,hglE-KS,as7,Polyketide,11291,0.0,0
6,Gowanus/NODE_22371_length_1030_cov_1.889231.region001,as7,1,1030,Gowanus,NODE_22371_length_1030_cov_1.889231.region001.gbk,21897,244,6,RiPP-like,RiPP-like,as7,RiPP,147,0.198160112634843,0
6,Gowanus/NODE_6527_length_2256_cov_1.861881.region001,as7,1,2256,Gowanus,NODE_6527_length_2256_cov_1.861881.region001.gbk,21898,182,4,NRPS-like,NRPS-like,as7,NRP,3528,0.0,0
6,Gowanus/NODE_9141_length_4326_cov_7.288925.region001,as7,1,4326,Gowanus,NODE_9141_length_4326_cov_7.288925.region001.gbk,21899,241,6,ranthipeptide,ranthipeptide,as7,RiPP,5251,0.252596632817591,0
6,Gowanus/NODE_14607_length_1657_cov_1.600499.region001,as7,1,1657,Gowanus,NODE_14607_length_1657_cov_1.600499.region001.gbk,21900,245,6,RRE-containing,RRE-containing,as7,RiPP,1636,0.458941908701388,0
6,Gowanus/NODE_27915_length_1054_cov_1.796797.region001,as7,1,1054,Gowanus,NODE_27915_length_1054_cov_1.796797.region001.gbk,21901,215,5,hglE-KS,hglE-KS,as7,Polyketide,10942,0.209860550788379,0
6,Gowanus/NODE_44864_length_1718_cov_4.052315.region001,as7,1,1718,Gowanus,NODE_44864_length_1718_cov_4.052315.region001.gbk,21902,244,6,RiPP-like,RiPP-like,as7,RiPP,90,0.24563627246317,0
6,Gowanus/NODE_243_length_15089_cov_2.577890.region001,as7,1,11966,Gowanus,NODE_243_length_15089_cov_2.577890.region001.gbk,21903,245,6,RRE-containing,RRE-containing,as7,RiPP,294,0.402555282274002,0
6,Gowanus/NODE_8830_length_1763_cov_1.563232.region001,as7,1,1763,Gowanus,NODE_8830_length_1763_cov_1.563232.region001.gbk,21904,215,5,hglE-KS,hglE-KS,as7,Polyketide,10684,0.376110976830129,0
6,Gowanus/NODE_33433_length_1075_cov_2.140196.region001,as7,1,1075,Gowanus,NODE_33433_length_1075_cov_2.140196.region001.gbk,21905,215,5,hglE-KS,hglE-KS,as7,Polyketide,10479,0.476623491171633,0
6,Gowanus/NODE_10832_length_1616_cov_2.412556.region001,as7,1,1616,Gowanus,NODE_10832_length_1616_cov_2.412556.region001.gbk,21906,213,2,resorcinol,resorcinol,as7,Other,4328,0.26951267658035,0
6,Gowanus/NODE_931_length_5291_cov_2.334607.region001,as7,1,5291,Gowanus,NODE_931_length_5291_cov_2.334607.region001.gbk,21907,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.117223199373693,0
6,Gowanus/NODE_1185_length_5791_cov_2.322176.region001,as7,1,5791,Gowanus,NODE_1185_length_5791_cov_2.322176.region001.gbk,21908,244,6,RiPP-like,RiPP-like,as7,RiPP,3431,0.0,0
6,Gowanus/NODE_86560_length_1196_cov_4.039439.region001,as7,1,1196,Gowanus,NODE_86560_length_1196_cov_4.039439.region001.gbk,21909,186,2,arylpolyene,arylpolyene,as7,Other,2048,0.272978834825611,0
6,Gowanus/NODE_1446_length_2983_cov_2.017760.region001,as7,1,2983,Gowanus,NODE_1446_length_2983_cov_2.017760.region001.gbk,21910,186,2,arylpolyene,arylpolyene,as7,Other,10690,0.0,0
6,Gowanus/NODE_7705_length_4784_cov_6.318883.region001,as7,1,4784,Gowanus,NODE_7705_length_4784_cov_6.318883.region001.gbk,21911,220,5,T3PKS,T3PKS,as7,Polyketide,299,0.351907700975711,0
6,Gowanus/NODE_2007_length_3317_cov_1.665849.region001,as7,1,3317,Gowanus,NODE_2007_length_3317_cov_1.665849.region001.gbk,21912,245,6,RRE-containing,RRE-containing,as7,RiPP,906,0.191570301596213,0
6,Gowanus/NODE_1000_length_11286_cov_2.383937.region001,as7,1,11286,Gowanus,NODE_1000_length_11286_cov_2.383937.region001.gbk,21913,186,2,arylpolyene,arylpolyene,as7,Other,12131,1.49011611938477e-08,0
6,Gowanus/NODE_11969_length_1468_cov_1.651805.region001,as7,1,1468,Gowanus,NODE_11969_length_1468_cov_1.651805.region001.gbk,21914,218,5,T1PKS,T1PKS,as7,Polyketide,10537,0.0,0
6,Gowanus/NODE_2_length_181296_cov_5.400467.region001,as7,0,10870,Gowanus,NODE_2_length_181296_cov_5.400467.region001.gbk,21915,244,6,RiPP-like,RiPP-like,as7,RiPP,602,0.0482947447966077,0
6,Gowanus/NODE_69296_length_1419_cov_3.223607.region001,as7,1,1419,Gowanus,NODE_69296_length_1419_cov_3.223607.region001.gbk,21916,253,8,generic,terpene,as7,Terpene,837,0.26814426117662,0
6,Gowanus/NODE_294_length_13662_cov_3.229514.region001,as7,1,13662,Gowanus,NODE_294_length_13662_cov_3.229514.region001.gbk,21917,215,5,hglE-KS,hglE-KS,as7,Polyketide,10684,0.497356351616054,0
6,Gowanus/NODE_9814_length_2156_cov_1.565445.region001,as7,1,2156,Gowanus,NODE_9814_length_2156_cov_1.565445.region001.gbk,21918,186,2,arylpolyene,arylpolyene,as7,Other,3620,0.0,0
6,Gowanus/NODE_412_length_22784_cov_14.743412.region001,as7,1,21978,Gowanus,NODE_412_length_22784_cov_14.743412.region001.gbk,21919,187,2,betalactone,betalactone,as7,Other,9828,0.433000931712258,0
6,Gowanus/NODE_4576_length_3160_cov_1.659903.region001,as7,1,3160,Gowanus,NODE_4576_length_3160_cov_1.659903.region001.gbk,21920,186,2,arylpolyene,arylpolyene,as7,Other,10830,0.372188910181075,0
6,Gowanus/NODE_15467_length_1548_cov_1.567314.region001,as7,1,1548,Gowanus,NODE_15467_length_1548_cov_1.567314.region001.gbk,21921,215,5,hglE-KS,hglE-KS,as7,Polyketide,7364,0.32347313040599,0
6,Gowanus/NODE_10879_length_1612_cov_1.948619.region001,as7,1,1612,Gowanus,NODE_10879_length_1612_cov_1.948619.region001.gbk,21922,208,2,phosphonate,phosphonate,as7,Other,6,0.182990787005791,0
6,Gowanus/NODE_3421_length_1948_cov_1.463814.region001,as7,1,1948,Gowanus,NODE_3421_length_1948_cov_1.463814.region001.gbk,21923,218,5,T1PKS,T1PKS,as7,Polyketide,9127,1.49011611938477e-08,0
6,Gowanus/NODE_50353_length_1694_cov_4.018914.region001,as7,1,1694,Gowanus,NODE_50353_length_1694_cov_4.018914.region001.gbk,21924,218,5,T1PKS,T1PKS,as7,Polyketide,10265,0.403617440944197,0
6,Gowanus/NODE_39417_length_1945_cov_9.356085.region001,as7,1,1945,Gowanus,NODE_39417_length_1945_cov_9.356085.region001.gbk,21925,244,6,RiPP-like,RiPP-like,as7,RiPP,80,0.112504613018326,0
6,Gowanus/NODE_406_length_10468_cov_2.249784.region001,as7,1,6907,Gowanus,NODE_406_length_10468_cov_2.249784.region001.gbk,21926,244,6,RiPP-like,RiPP-like,as7,RiPP,602,0.386357958372851,0
6,Gowanus/NODE_15004_length_1632_cov_1.613190.region001,as7,1,1632,Gowanus,NODE_15004_length_1632_cov_1.613190.region001.gbk,21927,213,2,resorcinol,resorcinol,as7,Other,1191,0.524605051969332,0
6,Gowanus/NODE_27256_length_1026_cov_1.622039.region001,as7,1,1026,Gowanus,NODE_27256_length_1026_cov_1.622039.region001.gbk,21928,244,6,RiPP-like,RiPP-like,as7,RiPP,224,0.279369347297465,0
6,Gowanus/NODE_40237_length_1823_cov_4.641403.region001,as7,1,1823,Gowanus,NODE_40237_length_1823_cov_4.641403.region001.gbk,21929,240,6,proteusin,proteusin,as7,RiPP,1827,0.0,0
6,Gowanus/NODE_2747_length_2671_cov_1.579893.region001,as7,1,2671,Gowanus,NODE_2747_length_2671_cov_1.579893.region001.gbk,21930,220,5,T3PKS,T3PKS,as7,Polyketide,7033,0.251772145090984,0
6,Gowanus/NODE_109737_length_1054_cov_5.186186.region001,as7,1,1054,Gowanus,NODE_109737_length_1054_cov_5.186186.region001.gbk,21931,190,2,ectoine,ectoine,as7,Other,291,0.28076260304293,0
6,Gowanus/NODE_1772_length_4299_cov_3.027568.region001,as7,1,4299,Gowanus,NODE_1772_length_4299_cov_3.027568.region001.gbk,21932,186,2,arylpolyene,arylpolyene,as7,Other,10646,0.264061841173193,0
6,Gowanus/NODE_26908_length_1065_cov_1.545545.region001,as7,1,1065,Gowanus,NODE_26908_length_1065_cov_1.545545.region001.gbk,21933,186,2,arylpolyene,arylpolyene,as7,Other,10336,0.0,0
6,Gowanus/NODE_3075_length_2980_cov_2.928205.region001,as7,1,2980,Gowanus,NODE_3075_length_2980_cov_2.928205.region001.gbk,21934,244,6,RiPP-like,RiPP-like,as7,RiPP,3213,0.264283706473071,0
6,Gowanus/NODE_27682_length_1121_cov_1.543152.region001,as7,1,1121,Gowanus,NODE_27682_length_1121_cov_1.543152.region001.gbk,21935,220,5,T3PKS,T3PKS,as7,Polyketide,6132,2.1073424255447e-08,0
6,Gowanus/NODE_6247_length_2327_cov_1.651849.region001,as7,1,2327,Gowanus,NODE_6247_length_2327_cov_1.651849.region001.gbk,21936,253,8,generic,terpene,as7,Terpene,5120,0.355720010644691,0
6,Gowanus/NODE_10356_length_1580_cov_1.691148.region001,as7,1,1580,Gowanus,NODE_10356_length_1580_cov_1.691148.region001.gbk,21937,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.225185676900465,0
6,Gowanus/NODE_14137_length_1336_cov_1.715847.region001,as7,1,1336,Gowanus,NODE_14137_length_1336_cov_1.715847.region001.gbk,21938,186,2,arylpolyene,arylpolyene,as7,Other,6918,0.204448596797794,0
6,Gowanus/NODE_26623_length_1344_cov_2.101629.region001,as7,1,1344,Gowanus,NODE_26623_length_1344_cov_2.101629.region001.gbk,21939,244,6,RiPP-like,RiPP-like,as7,RiPP,151,0.178541740888299,0
6,Gowanus/NODE_2465_length_6357_cov_2.936845.region001,as7,1,6357,Gowanus,NODE_2465_length_6357_cov_2.936845.region001.gbk,21940,253,8,generic,terpene,as7,Terpene,9374,2.1073424255447e-08,0
6,Gowanus/NODE_2067_length_3636_cov_2.154985.region001,as7,1,3636,Gowanus,NODE_2067_length_3636_cov_2.154985.region001.gbk,21941,215,5,hglE-KS,hglE-KS,as7,Polyketide,11249,0.381165529624429,0
6,Gowanus/NODE_549_length_9090_cov_2.970227.region001,as7,1,6251,Gowanus,NODE_549_length_9090_cov_2.970227.region001.gbk,21942,244,6,RiPP-like,RiPP-like,as7,RiPP,1205,0.306860345431402,0
6,Gowanus/NODE_4154_length_3821_cov_1.983006.region001,as7,1,3821,Gowanus,NODE_4154_length_3821_cov_1.983006.region001.gbk,21943,253,8,generic,terpene,as7,Terpene,6883,0.266025296552023,0
6,Gowanus/NODE_1418_length_4395_cov_2.349770.region001,as7,1,4395,Gowanus,NODE_1418_length_4395_cov_2.349770.region001.gbk,21944,244,6,RiPP-like,RiPP-like,as7,RiPP,623,0.228392911765504,0
6,Gowanus/NODE_5673_length_1547_cov_1.554960.region001,as7,1,1547,Gowanus,NODE_5673_length_1547_cov_1.554960.region001.gbk,21945,186,2,arylpolyene,arylpolyene,as7,Other,7703,0.377223829391736,0
6,Gowanus/NODE_112492_length_1087_cov_39.375000.region001,as7,1,1087,Gowanus,NODE_112492_length_1087_cov_39.375000.region001.gbk,21946,190,2,ectoine,ectoine,as7,Other,291,0.28076260304293,0
6,Gowanus/NODE_6624_length_1478_cov_1.352073.region001,as7,1,1478,Gowanus,NODE_6624_length_1478_cov_1.352073.region001.gbk,21947,181,4,generic,NRPS,as7,NRP,818,0.426691009269359,0
6,Gowanus/NODE_14_length_105084_cov_9.168373.region001,as7,0,10834,Gowanus,NODE_14_length_105084_cov_9.168373.region001.gbk,21948,244,6,RiPP-like,RiPP-like,as7,RiPP,5431,0.207734266567517,0
6,Gowanus/NODE_20038_length_1413_cov_1.751105.region001,as7,1,1413,Gowanus,NODE_20038_length_1413_cov_1.751105.region001.gbk,21949,244,6,RiPP-like,RiPP-like,as7,RiPP,152,0.547373460296824,0
6,Gowanus/NODE_245_length_19917_cov_2.591834.region001,as7,1,5278,Gowanus,NODE_245_length_19917_cov_2.591834.region001.gbk,21950,244,6,RiPP-like,RiPP-like,as7,RiPP,4124,0.363726423020875,0
6,Gowanus/NODE_96716_length_1168_cov_5.701707.region001,as7,1,1168,Gowanus,NODE_96716_length_1168_cov_5.701707.region001.gbk,21951,186,2,arylpolyene,arylpolyene,as7,Other,3422,0.0,0
6,Gowanus/NODE_17_length_29495_cov_3.089708.region001,as7,0,20249,Gowanus,NODE_17_length_29495_cov_3.089708.region001.gbk,21952,245,6,RRE-containing,RRE-containing,as7,RiPP,9026,2.1073424255447e-08,0
6,Gowanus/NODE_18438_length_2837_cov_4.203810.region001,as7,1,2837,Gowanus,NODE_18438_length_2837_cov_4.203810.region001.gbk,21953,244,6,RiPP-like,RiPP-like,as7,RiPP,2512,0.476818432489106,0
6,Gowanus/NODE_5569_length_2476_cov_1.853366.region001,as7,1,2476,Gowanus,NODE_5569_length_2476_cov_1.853366.region001.gbk,21954,244,6,RiPP-like,RiPP-like,as7,RiPP,147,0.556195969965389,0
6,Gowanus/NODE_3_length_175477_cov_9.466737.region001,as7,0,42817,Gowanus,NODE_3_length_175477_cov_9.466737.region001.gbk,21955,182,4,NRPS-like,NRPS-like,as7,NRP,9424,0.0726781114172741,0
6,Gowanus/NODE_852_length_5867_cov_2.778045.region001,as7,1,5867,Gowanus,NODE_852_length_5867_cov_2.778045.region001.gbk,21956,244,6,RiPP-like,RiPP-like,as7,RiPP,4319,1.49011611938477e-08,0
6,Gowanus/NODE_27094_length_2269_cov_4.105239.region001,as7,1,2269,Gowanus,NODE_27094_length_2269_cov_4.105239.region001.gbk,21957,186,2,arylpolyene,arylpolyene,as7,Other,2410,0.0,0
6,Gowanus/NODE_29593_length_1270_cov_1.423045.region001,as7,1,1270,Gowanus,NODE_29593_length_1270_cov_1.423045.region001.gbk,21958,215,5,hglE-KS,hglE-KS,as7,Polyketide,10773,0.391987312318542,0
6,Gowanus/NODE_65671_length_1462_cov_2.571429.region001,as7,1,1462,Gowanus,NODE_65671_length_1462_cov_2.571429.region001.gbk,21959,182,4,NRPS-like,NRPS-like,as7,NRP,970,0.434057366141215,0
6,Gowanus/NODE_35254_length_1997_cov_6.268795.region001,as7,1,1997,Gowanus,NODE_35254_length_1997_cov_6.268795.region001.gbk,21960,192,2,furan,furan,as7,Other,24,0.227336772518435,0
6,Gowanus/NODE_2844_length_8416_cov_5.182873.region001,as7,1,8416,Gowanus,NODE_2844_length_8416_cov_5.182873.region001.gbk,21961,245,6,RRE-containing,RRE-containing,as7,RiPP,1703,0.283043523797377,0
6,Gowanus/NODE_16955_length_1357_cov_1.309524.region001,as7,1,1357,Gowanus,NODE_16955_length_1357_cov_1.309524.region001.gbk,21962,253,8,generic,terpene,as7,Terpene,1194,0.389976008283458,0
6,Gowanus/NODE_26175_length_1089_cov_1.532882.region001,as7,1,1089,Gowanus,NODE_26175_length_1089_cov_1.532882.region001.gbk,21963,181,4,generic,NRPS,as7,NRP,1026,0.272743359985289,0
6,Gowanus/NODE_42577_length_1768_cov_3.444834.region001,as7,1,1768,Gowanus,NODE_42577_length_1768_cov_3.444834.region001.gbk,21964,245,6,RRE-containing,RRE-containing,as7,RiPP,4119,0.302805432428323,0
6,Gowanus/NODE_655_length_8881_cov_2.775436.region001,as7,1,8881,Gowanus,NODE_655_length_8881_cov_2.775436.region001.gbk,21965,245,6,RRE-containing,RRE-containing,as7,RiPP,1636,0.463805751427129,0
6,Gowanus/NODE_78682_length_1306_cov_5.878497.region001,as7,1,1306,Gowanus,NODE_78682_length_1306_cov_5.878497.region001.gbk,21966,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.511880462414436,0
6,Gowanus/NODE_13704_length_1429_cov_1.750364.region001,as7,1,1429,Gowanus,NODE_13704_length_1429_cov_1.750364.region001.gbk,21967,215,5,hglE-KS,hglE-KS,as7,Polyketide,10656,0.0,0
6,Gowanus/NODE_1383_length_4546_cov_2.370519.region001,as7,1,4546,Gowanus,NODE_1383_length_4546_cov_2.370519.region001.gbk,21968,244,6,RiPP-like,RiPP-like,as7,RiPP,1193,0.0,0
6,Gowanus/NODE_8870_length_1839_cov_1.719170.region001,as7,1,1839,Gowanus,NODE_8870_length_1839_cov_1.719170.region001.gbk,21969,244,6,RiPP-like,RiPP-like,as7,RiPP,1205,0.456907250779527,0
6,Gowanus/NODE_15_length_20116_cov_6.097901.region001,as7,1,9039,Gowanus,NODE_15_length_20116_cov_6.097901.region001.gbk,21970,1,1,unknown,,,Unknown,7860,0.135167426684812,0
6,Gowanus/NODE_7033_length_2024_cov_1.442864.region001,as7,1,2024,Gowanus,NODE_7033_length_2024_cov_1.442864.region001.gbk,21971,190,2,ectoine,ectoine,as7,Other,5023,0.584293411054018,0
6,Gowanus/NODE_115334_length_1049_cov_5.289738.region001,as7,1,1049,Gowanus,NODE_115334_length_1049_cov_5.289738.region001.gbk,21972,220,5,T3PKS,T3PKS,as7,Polyketide,183,0.433337124105487,0
6,Gowanus/NODE_5170_length_2191_cov_1.276217.region001,as7,1,2191,Gowanus,NODE_5170_length_2191_cov_1.276217.region001.gbk,21973,253,8,generic,terpene,as7,Terpene,674,0.396631333134121,0
6,Gowanus/NODE_85_length_16956_cov_2.396840.region001,as7,1,7432,Gowanus,NODE_85_length_16956_cov_2.396840.region001.gbk,21974,244,6,RiPP-like,RiPP-like,as7,RiPP,5491,2.1073424255447e-08,0
6,Gowanus/NODE_34503_length_2021_cov_6.940488.region001,as7,1,2021,Gowanus,NODE_34503_length_2021_cov_6.940488.region001.gbk,21975,204,2,other,other,as7,Other,51,0.147811661997996,0
6,Gowanus/NODE_113565_length_1082_cov_2.786758.region001,as7,1,1082,Gowanus,NODE_113565_length_1082_cov_2.786758.region001.gbk,21976,244,6,RiPP-like,RiPP-like,as7,RiPP,79,0.154199793214795,0
6,Gowanus/NODE_3563_length_2843_cov_1.997848.region001,as7,1,2843,Gowanus,NODE_3563_length_2843_cov_1.997848.region001.gbk,21977,190,2,ectoine,ectoine,as7,Other,4266,0.343924454749333,0
6,Gowanus/NODE_14223_length_3302_cov_3.739452.region001,as7,1,3302,Gowanus,NODE_14223_length_3302_cov_3.739452.region001.gbk,21978,190,2,ectoine,ectoine,as7,Other,553,0.281814605513393,0
6,Gowanus/NODE_1424_length_4283_cov_2.176679.region001,as7,1,4283,Gowanus,NODE_1424_length_4283_cov_2.176679.region001.gbk,21979,218,5,T1PKS,T1PKS,as7,Polyketide,11568,0.0,0
6,Gowanus/NODE_8336_length_1226_cov_1.189582.region001,as7,1,1226,Gowanus,NODE_8336_length_1226_cov_1.189582.region001.gbk,21980,253,8,generic,terpene,as7,Terpene,3618,0.333792660178394,0
6,Gowanus/NODE_20758_length_2682_cov_5.063190.region001,as7,1,2682,Gowanus,NODE_20758_length_2682_cov_5.063190.region001.gbk,21981,181,4,generic,NRPS,as7,NRP,7704,0.0,0
6,Gowanus/NODE_24573_length_2464_cov_3.681611.region001,as7,1,2464,Gowanus,NODE_24573_length_2464_cov_3.681611.region001.gbk,21982,253,8,generic,terpene,as7,Terpene,837,0.483181267932445,0
6,Gowanus/NODE_13284_length_1316_cov_1.145123.region001,as7,1,1316,Gowanus,NODE_13284_length_1316_cov_1.145123.region001.gbk,21983,218,5,T1PKS,T1PKS,as7,Polyketide,10945,0.0,0
6,Gowanus/NODE_68652_length_1403_cov_5.696588.region001,as7,1,1403,Gowanus,NODE_68652_length_1403_cov_5.696588.region001.gbk,21984,245,6,RRE-containing,RRE-containing,as7,RiPP,294,0.402555282274002,0
6,Gowanus/NODE_10638_length_2057_cov_1.786214.region001,as7,1,2057,Gowanus,NODE_10638_length_2057_cov_1.786214.region001.gbk,21985,186,2,arylpolyene,arylpolyene,as7,Other,10469,0.427449902727902,0
6,Gowanus/NODE_15184_length_1338_cov_1.731878.region001,as7,1,1338,Gowanus,NODE_15184_length_1338_cov_1.731878.region001.gbk,21986,186,2,arylpolyene,arylpolyene,as7,Other,9766,0.507760699440897,0
6,Gowanus/NODE_23090_length_2553_cov_7.721777.region001,as7,1,2553,Gowanus,NODE_23090_length_2553_cov_7.721777.region001.gbk,21987,244,6,RiPP-like,RiPP-like,as7,RiPP,1112,0.210200583799667,0
6,Gowanus/NODE_30849_length_1204_cov_1.333333.region001,as7,1,1204,Gowanus,NODE_30849_length_1204_cov_1.333333.region001.gbk,21988,215,5,hglE-KS,hglE-KS,as7,Polyketide,11419,0.0,0
6,Gowanus/NODE_31914_length_1017_cov_2.182952.region001,as7,1,1017,Gowanus,NODE_31914_length_1017_cov_2.182952.region001.gbk,21989,245,6,RRE-containing,RRE-containing,as7,RiPP,1208,0.315249174458836,0
6,Gowanus/NODE_88049_length_1198_cov_11.895888.region001,as7,1,1198,Gowanus,NODE_88049_length_1198_cov_11.895888.region001.gbk,21990,181,4,generic,NRPS,as7,NRP,818,0.325543024605912,0
6,Gowanus/NODE_1088_length_13855_cov_9.562174.region001,as7,1,13855,Gowanus,NODE_1088_length_13855_cov_9.562174.region001.gbk,21991,1,1,unknown,,,Unknown,11183,0.282437522472288,0
6,Gowanus/NODE_17783_length_1423_cov_2.362573.region001,as7,1,1423,Gowanus,NODE_17783_length_1423_cov_2.362573.region001.gbk,21992,182,4,NRPS-like,NRPS-like,as7,NRP,2807,0.270682325050987,0
6,Gowanus/NODE_69_length_39772_cov_4.436488.region001,as7,1,19074,Gowanus,NODE_69_length_39772_cov_4.436488.region001.gbk,21993,245,6,RRE-containing,RRE-containing,as7,RiPP,5734,0.39569754821933,0
6,Gowanus/NODE_36_length_63738_cov_8.250334.region001,as7,1,20292,Gowanus,NODE_36_length_63738_cov_8.250334.region001.gbk,21994,241,6,ranthipeptide,ranthipeptide,as7,RiPP,10029,0.267564811666072,0
6,Gowanus/NODE_1211_length_6418_cov_2.224422.region001,as7,1,6418,Gowanus,NODE_1211_length_6418_cov_2.224422.region001.gbk,21995,245,6,RRE-containing,RRE-containing,as7,RiPP,4755,0.391883587380301,0
